transaction_id,customer_id,date,region,segment,product,contract_term_months,mrr_usd,csat_score,support_tickets_90d,is_churned
TXN-52938,CUST-10976,2025-07-25,North America,Small Business,Customer 360,24,405.86,5,4,1
TXN-52939,CUST-10243,2025-09-13,Latin America,Small Business,Customer 360,12,831.26,2,7,0
TXN-52940,CUST-11017,2024-01-24,Europe,Small Business,Cloud Analytics Suite,36,559.93,8,4,0
TXN-52941,CUST-10084,2024-04-15,Asia Pacific,Small Business,Cybersecurity Core,24,604.74,7,4,1
TXN-52942,CUST-10681,2025-08-10,North America,Mid-Market,Customer 360,24,1402.58,4,2,1
TXN-52943,CUST-10083,2024-06-06,Asia Pacific,Enterprise,Cloud Analytics Suite,12,5737.37,6,3,0
TXN-52944,CUST-10206,2025-03-27,Europe,Small Business,Cloud Analytics Suite,24,347.41,8,3,1
TXN-52945,CUST-10647,2025-03-04,North America,Mid-Market,Customer 360,12,1498.22,4,4,0
TXN-52946,CUST-10087,2024-03-20,Asia Pacific,Enterprise,Cybersecurity Core,12,3718.68,8,3,0
TXN-52947,CUST-11012,2025-09-13,Latin America,Mid-Market,Cloud Analytics Suite,12,1148.19,2,1,0
TXN-52948,CUST-10687,2025-11-03,North America,Small Business,Cloud Analytics Suite,24,602.71,7,5,1
TXN-52949,CUST-10975,2024-12-11,Europe,Small Business,Cybersecurity Core,12,590.05,8,2,0
TXN-52950,CUST-10408,2024-02-27,Latin America,Mid-Market,Cloud Analytics Suite,12,1924.37,6,4,1
TXN-52951,CUST-10335,2025-08-12,North America,Mid-Market,Cybersecurity Core,24,1890.87,7,3,1
TXN-52952,CUST-10533,2024-08-14,North America,Mid-Market,Cloud Analytics Suite,12,1415.15,7,3,1
TXN-52953,CUST-11190,2024-02-01,Latin America,Small Business,Customer 360,24,689.61,7,3,1
TXN-52954,CUST-10988,2025-05-20,North America,Enterprise,Cybersecurity Core,24,5696.88,8,4,0
TXN-52955,CUST-10263,2024-06-23,North America,Small Business,ERP Connect,24,628.99,3,5,0
TXN-52956,CUST-10793,2024-03-11,Europe,Mid-Market,Cloud Analytics Suite,12,1937.93,4,2,0
TXN-52957,CUST-10174,2024-09-19,Europe,Mid-Market,Cloud Analytics Suite,12,2204.04,4,3,0
TXN-52958,CUST-10516,2025-12-11,North America,Small Business,Cloud Analytics Suite,24,637.66,7,0,1
TXN-52959,CUST-10078,2024-11-20,Europe,Enterprise,Cloud Analytics Suite,24,3784.46,1,4,0
TXN-52960,CUST-10607,2025-01-14,North America,Small Business,Cybersecurity Core,12,469.0,8,2,0
TXN-52961,CUST-10900,2025-05-25,Latin America,Enterprise,ERP Connect,24,4609.2,5,6,0
TXN-52962,CUST-10649,2024-12-26,North America,Mid-Market,Cloud Analytics Suite,12,1920.05,8,1,1
TXN-52963,CUST-10990,2025-10-01,North America,Mid-Market,Cybersecurity Core,12,1707.1,8,3,1
TXN-52964,CUST-10800,2024-08-16,Europe,Small Business,Customer 360,24,544.21,3,2,0
TXN-52965,CUST-10300,2025-09-15,Asia Pacific,Small Business,Customer 360,12,407.9,3,2,0
TXN-52966,CUST-10227,2025-02-22,Asia Pacific,Enterprise,ERP Connect,12,4101.73,5,3,0
TXN-52967,CUST-10567,2025-07-24,North America,Mid-Market,Customer 360,12,2643.85,2,5,0
TXN-52968,CUST-10465,2025-02-13,Europe,Enterprise,Cloud Analytics Suite,24,6187.14,3,4,0
TXN-52969,CUST-10659,2025-03-23,Europe,Mid-Market,Customer 360,24,2750.3,10,2,0
TXN-52970,CUST-10150,2025-03-06,Asia Pacific,Mid-Market,Customer 360,12,1785.14,2,5,0
TXN-52971,CUST-11176,2025-02-11,North America,Enterprise,ERP Connect,24,3530.53,6,7,0
TXN-52972,CUST-11071,2025-08-13,Europe,Mid-Market,Cybersecurity Core,24,1782.28,4,2,0
TXN-52973,CUST-10766,2025-04-24,North America,Mid-Market,Customer 360,12,2336.68,8,3,1
TXN-52974,CUST-10198,2024-10-12,Europe,Mid-Market,Cybersecurity Core,12,1820.15,9,5,0
TXN-52975,CUST-10587,2024-04-04,Europe,Small Business,Customer 360,24,785.52,8,3,0
TXN-52976,CUST-10903,2025-09-03,North America,Mid-Market,Customer 360,12,2176.06,7,6,1
TXN-52977,CUST-10838,2024-12-15,Asia Pacific,Mid-Market,Customer 360,12,2070.0,3,3,0
TXN-52978,CUST-10402,2025-10-09,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,1710.01,4,2,0
TXN-52979,CUST-10369,2024-03-03,Latin America,Small Business,Cybersecurity Core,24,599.21,10,2,1
TXN-52980,CUST-10865,2024-05-08,Asia Pacific,Mid-Market,Customer 360,12,1779.32,9,4,1
TXN-52981,CUST-10857,2024-10-25,North America,Mid-Market,Cloud Analytics Suite,12,1716.5,2,4,0
TXN-52982,CUST-10995,2024-08-07,Asia Pacific,Enterprise,Cloud Analytics Suite,36,5856.17,7,4,0
TXN-52983,CUST-10864,2025-07-04,Europe,Enterprise,Cybersecurity Core,12,4760.27,9,4,0
TXN-52984,CUST-10734,2024-11-15,North America,Mid-Market,ERP Connect,12,1756.13,2,6,1
TXN-52985,CUST-10428,2025-04-12,Latin America,Mid-Market,Cybersecurity Core,12,1660.29,5,0,0
TXN-52986,CUST-10037,2024-04-04,Asia Pacific,Mid-Market,Cybersecurity Core,12,1931.17,9,4,1
TXN-52987,CUST-11138,2025-05-14,North America,Small Business,ERP Connect,12,614.06,6,3,0
TXN-52988,CUST-10949,2025-07-07,Asia Pacific,Mid-Market,ERP Connect,12,2042.78,6,1,0
TXN-52989,CUST-10063,2024-04-12,Asia Pacific,Enterprise,Cloud Analytics Suite,12,3887.76,2,3,0
TXN-52990,CUST-10970,2024-04-23,North America,Mid-Market,ERP Connect,24,1550.68,8,4,0
TXN-52991,CUST-10852,2025-03-03,Europe,Enterprise,ERP Connect,24,2774.38,5,0,0
TXN-52992,CUST-10483,2024-08-02,Europe,Small Business,Customer 360,12,716.86,8,2,0
TXN-52993,CUST-10257,2025-12-11,Europe,Enterprise,Customer 360,12,5066.46,7,2,1
TXN-52994,CUST-10906,2024-09-25,Latin America,Enterprise,Cloud Analytics Suite,36,5452.64,7,1,0
TXN-52995,CUST-10937,2024-03-07,Asia Pacific,Mid-Market,ERP Connect,36,1453.61,10,1,0
TXN-52996,CUST-10676,2024-12-21,Latin America,Mid-Market,Customer 360,12,1990.01,5,4,0
TXN-52997,CUST-10185,2024-08-05,Europe,Mid-Market,ERP Connect,12,1878.13,4,1,0
TXN-52998,CUST-11009,2025-03-09,North America,Small Business,Cybersecurity Core,12,498.9,5,1,0
TXN-52999,CUST-10513,2024-05-06,Europe,Small Business,ERP Connect,12,497.11,8,3,1
TXN-53000,CUST-10730,2024-12-12,Europe,Mid-Market,ERP Connect,24,2044.75,7,1,1
TXN-53001,CUST-10864,2024-06-04,Latin America,Enterprise,Cloud Analytics Suite,24,4536.76,9,2,1
TXN-53002,CUST-10079,2024-11-19,Asia Pacific,Small Business,Cloud Analytics Suite,12,465.79,7,0,0
TXN-53003,CUST-11030,2025-08-21,North America,Mid-Market,Cybersecurity Core,12,1757.18,9,3,1
TXN-53004,CUST-10589,2024-05-12,North America,Mid-Market,Cybersecurity Core,36,2482.28,5,1,1
TXN-53005,CUST-11167,2025-06-01,Europe,Small Business,Cybersecurity Core,24,639.6,8,3,0
TXN-53006,CUST-10580,2025-02-06,North America,Enterprise,Customer 360,24,4710.6,8,1,1
TXN-53007,CUST-11094,2025-08-17,Asia Pacific,Enterprise,Customer 360,12,4870.74,7,6,0
TXN-53008,CUST-10579,2025-06-17,North America,Enterprise,Cybersecurity Core,12,4201.99,7,5,0
TXN-53009,CUST-10603,2024-02-22,Latin America,Mid-Market,ERP Connect,24,1643.35,4,1,1
TXN-53010,CUST-10445,2024-08-16,Europe,Mid-Market,Cloud Analytics Suite,24,1954.2,9,2,0
TXN-53011,CUST-10671,2025-07-12,Europe,Mid-Market,Cloud Analytics Suite,12,1964.26,5,8,0
TXN-53012,CUST-10457,2024-03-06,North America,Small Business,Cybersecurity Core,12,838.47,5,2,0
TXN-53013,CUST-10027,2025-02-06,Asia Pacific,Mid-Market,Cybersecurity Core,24,1248.95,2,4,0
TXN-53014,CUST-10350,2025-10-21,Asia Pacific,Small Business,Cloud Analytics Suite,12,562.79,8,3,1
TXN-53015,CUST-10078,2024-11-11,Europe,Mid-Market,Cloud Analytics Suite,12,2120.37,7,3,0
TXN-53016,CUST-10143,2025-11-08,Asia Pacific,Mid-Market,ERP Connect,24,2234.7,5,6,0
TXN-53017,CUST-10407,2024-11-12,Asia Pacific,Mid-Market,Cloud Analytics Suite,36,1233.74,3,3,1
TXN-53018,CUST-11195,2024-10-27,North America,Mid-Market,ERP Connect,12,1705.37,7,5,0
TXN-53019,CUST-10809,2024-06-13,North America,Enterprise,Cloud Analytics Suite,12,6040.34,7,1,0
TXN-53020,CUST-10522,2025-01-05,North America,Mid-Market,ERP Connect,36,1609.69,7,6,0
TXN-53021,CUST-11071,2025-05-12,North America,Enterprise,Cybersecurity Core,24,5996.49,6,3,0
TXN-53022,CUST-10762,2024-05-17,North America,Mid-Market,Customer 360,12,2020.92,8,5,0
TXN-53023,CUST-10164,2025-06-20,North America,Mid-Market,ERP Connect,12,1839.88,8,3,1
TXN-53024,CUST-10662,2025-12-27,Asia Pacific,Mid-Market,ERP Connect,24,1290.83,4,2,1
TXN-53025,CUST-10127,2024-06-01,North America,Enterprise,Cybersecurity Core,12,5554.05,8,1,1
TXN-53026,CUST-10617,2025-02-11,Europe,Mid-Market,ERP Connect,36,1547.3,6,3,1
TXN-53027,CUST-10922,2024-07-06,North America,Small Business,Cybersecurity Core,12,537.9,9,0,1
TXN-53028,CUST-11138,2025-11-22,Europe,Enterprise,Cloud Analytics Suite,24,4903.01,3,4,1
TXN-53029,CUST-10239,2025-11-04,Europe,Mid-Market,ERP Connect,12,1852.58,5,2,1
TXN-53030,CUST-10969,2025-07-25,Europe,Mid-Market,Customer 360,36,2026.4,10,3,1
TXN-53031,CUST-10735,2024-10-08,Asia Pacific,Mid-Market,Cybersecurity Core,12,1849.04,6,2,1
TXN-53032,CUST-10959,2025-11-02,Asia Pacific,Enterprise,ERP Connect,36,4868.11,2,3,1
TXN-53033,CUST-10936,2025-07-24,Europe,Small Business,Cloud Analytics Suite,12,583.82,8,2,0
TXN-53034,CUST-10399,2025-11-23,Latin America,Mid-Market,Customer 360,12,2178.67,3,4,1
TXN-53035,CUST-10241,2025-07-06,Europe,Small Business,Cybersecurity Core,24,560.71,7,7,1
TXN-53036,CUST-10389,2025-05-02,North America,Mid-Market,Cloud Analytics Suite,12,1911.0,9,1,1
TXN-53037,CUST-11075,2024-10-19,Asia Pacific,Mid-Market,ERP Connect,36,1748.7,9,4,0
TXN-53038,CUST-10681,2024-02-19,North America,Mid-Market,Cybersecurity Core,12,2075.31,2,1,1
TXN-53039,CUST-10274,2024-03-01,Latin America,Enterprise,Cloud Analytics Suite,36,3769.68,4,4,1
TXN-53040,CUST-11096,2024-02-20,Europe,Mid-Market,Customer 360,12,1475.54,10,2,0
TXN-53041,CUST-10151,2025-03-10,North America,Small Business,Cybersecurity Core,12,469.41,8,3,0
TXN-53042,CUST-10908,2024-03-25,Latin America,Enterprise,Cloud Analytics Suite,24,3405.31,6,1,1
TXN-53043,CUST-10805,2024-12-17,Europe,Enterprise,Cloud Analytics Suite,12,5785.03,6,4,0
TXN-53044,CUST-10056,2025-06-16,Europe,Small Business,Cybersecurity Core,12,576.97,3,4,1
TXN-53045,CUST-11155,2024-10-26,Europe,Mid-Market,Cybersecurity Core,12,2058.75,4,3,0
TXN-53046,CUST-10285,2025-04-13,North America,Enterprise,ERP Connect,24,1902.82,8,1,0
TXN-53047,CUST-10523,2025-03-06,North America,Mid-Market,Cybersecurity Core,12,1676.19,3,4,0
TXN-53048,CUST-10088,2024-01-16,Latin America,Mid-Market,ERP Connect,12,1963.94,8,2,0
TXN-53049,CUST-10036,2024-11-07,Latin America,Enterprise,Customer 360,24,5808.47,1,2,1
TXN-53050,CUST-10085,2025-07-12,North America,Mid-Market,Cloud Analytics Suite,36,2149.22,2,3,0
TXN-53051,CUST-10102,2025-10-18,Europe,Mid-Market,ERP Connect,24,1796.2,7,6,0
TXN-53052,CUST-10407,2024-04-18,Europe,Enterprise,ERP Connect,12,2483.59,9,3,0
TXN-53053,CUST-10776,2024-10-22,North America,Small Business,Customer 360,12,473.81,7,1,0
TXN-53054,CUST-10235,2024-08-09,North America,Mid-Market,Customer 360,12,2081.21,6,6,1
TXN-53055,CUST-11028,2025-01-27,Europe,Enterprise,ERP Connect,12,4240.98,6,6,1
TXN-53056,CUST-11061,2024-09-26,North America,Mid-Market,ERP Connect,12,1928.57,2,2,0
TXN-53057,CUST-10460,2024-01-27,Europe,Small Business,Cybersecurity Core,24,616.02,2,3,0
TXN-53058,CUST-11051,2025-04-23,North America,Small Business,Cloud Analytics Suite,12,392.0,6,6,0
TXN-53059,CUST-10329,2024-07-14,North America,Mid-Market,Customer 360,24,1773.29,8,7,0
TXN-53060,CUST-10125,2024-09-27,North America,Mid-Market,Cloud Analytics Suite,36,2082.18,1,4,0
TXN-53061,CUST-10009,2025-03-23,Asia Pacific,Enterprise,ERP Connect,12,7238.93,4,4,1
TXN-53062,CUST-10316,2025-02-26,Latin America,Small Business,Cybersecurity Core,12,493.41,1,6,0
TXN-53063,CUST-11021,2025-09-17,Europe,Small Business,Customer 360,24,476.31,5,5,1
TXN-53064,CUST-10669,2025-04-04,North America,Enterprise,Customer 360,12,3894.74,2,2,1
TXN-53065,CUST-10994,2025-03-13,Asia Pacific,Mid-Market,Cybersecurity Core,12,1870.42,10,3,0
TXN-53066,CUST-10152,2025-01-27,North America,Mid-Market,ERP Connect,12,1723.38,6,3,0
TXN-53067,CUST-10150,2024-07-03,Europe,Mid-Market,ERP Connect,24,1667.83,3,1,1
TXN-53068,CUST-10339,2025-08-03,Latin America,Mid-Market,Cybersecurity Core,24,1775.05,5,0,1
TXN-53069,CUST-10509,2025-08-20,Europe,Small Business,Cybersecurity Core,12,653.51,6,7,0
TXN-53070,CUST-11188,2025-12-22,North America,Enterprise,ERP Connect,12,2906.23,9,1,1
TXN-53071,CUST-11087,2024-04-10,North America,Mid-Market,Customer 360,12,2213.69,4,5,1
TXN-53072,CUST-10843,2025-04-19,North America,Mid-Market,ERP Connect,12,1948.13,7,0,1
TXN-53073,CUST-11136,2024-02-21,North America,Small Business,ERP Connect,12,800.29,7,2,0
TXN-53074,CUST-10790,2024-09-13,North America,Mid-Market,ERP Connect,36,1674.06,3,0,1
TXN-53075,CUST-10610,2024-01-12,Asia Pacific,Enterprise,Customer 360,12,3522.97,3,3,1
TXN-53076,CUST-10504,2024-05-14,North America,Small Business,Customer 360,24,563.95,4,7,1
TXN-53077,CUST-10651,2025-02-18,North America,Small Business,Cloud Analytics Suite,12,432.49,9,2,0
TXN-53078,CUST-10989,2025-11-04,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,1900.0,7,4,0
TXN-53079,CUST-10175,2024-12-01,North America,Mid-Market,Cloud Analytics Suite,24,1869.4,9,1,1
TXN-53080,CUST-10679,2025-02-08,Europe,Mid-Market,Cybersecurity Core,36,2173.76,8,4,1
TXN-53081,CUST-10821,2025-01-26,Latin America,Mid-Market,Cloud Analytics Suite,24,2249.29,7,4,0
TXN-53082,CUST-10732,2025-11-16,Europe,Small Business,ERP Connect,12,846.49,3,5,0
TXN-53083,CUST-10200,2024-01-10,Europe,Enterprise,Customer 360,36,4500.27,4,3,0
TXN-53084,CUST-11014,2025-09-20,North America,Enterprise,Customer 360,12,4667.72,3,2,0
TXN-53085,CUST-11038,2025-01-08,Europe,Enterprise,ERP Connect,24,4529.63,1,3,0
TXN-53086,CUST-10440,2025-01-06,Asia Pacific,Mid-Market,Cybersecurity Core,24,2034.24,5,2,0
TXN-53087,CUST-10679,2025-02-19,North America,Mid-Market,Customer 360,12,1980.22,8,1,0
TXN-53088,CUST-10797,2024-03-04,Europe,Mid-Market,Customer 360,12,1960.91,4,7,1
TXN-53089,CUST-10174,2025-07-01,Europe,Mid-Market,Cybersecurity Core,12,2077.34,1,1,1
TXN-53090,CUST-10181,2025-09-02,Europe,Small Business,ERP Connect,24,608.16,6,2,0
TXN-53091,CUST-10949,2024-01-04,North America,Mid-Market,Cybersecurity Core,36,1762.51,8,4,0
TXN-53092,CUST-10776,2025-02-13,Asia Pacific,Small Business,Customer 360,36,439.02,8,5,0
TXN-53093,CUST-10257,2025-02-06,Europe,Mid-Market,Cloud Analytics Suite,12,1288.21,6,3,1
TXN-53094,CUST-11091,2024-09-06,North America,Mid-Market,Cybersecurity Core,36,2792.78,2,2,0
TXN-53095,CUST-10506,2025-10-13,North America,Mid-Market,Customer 360,24,2045.14,3,1,1
TXN-53096,CUST-10620,2025-05-22,North America,Mid-Market,ERP Connect,12,1944.58,1,2,0
TXN-53097,CUST-10612,2025-07-24,Europe,Mid-Market,ERP Connect,12,2496.49,7,8,0
TXN-53098,CUST-10884,2024-09-25,Asia Pacific,Small Business,Customer 360,12,680.02,2,3,0
TXN-53099,CUST-10409,2024-04-24,North America,Mid-Market,ERP Connect,24,1673.74,7,2,0
TXN-53100,CUST-10859,2024-01-01,Europe,Enterprise,Cloud Analytics Suite,12,3490.49,8,1,0
TXN-53101,CUST-10571,2024-06-22,North America,Small Business,Customer 360,12,705.32,7,1,0
TXN-53102,CUST-10967,2024-08-15,Asia Pacific,Mid-Market,ERP Connect,12,915.79,8,2,0
TXN-53103,CUST-11097,2024-01-20,Europe,Small Business,Customer 360,24,372.41,7,2,0
TXN-53104,CUST-10487,2024-07-15,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,1693.25,6,5,0
TXN-53105,CUST-11029,2024-07-23,Asia Pacific,Mid-Market,ERP Connect,12,1271.88,4,3,0
TXN-53106,CUST-10891,2025-05-15,Europe,Enterprise,Customer 360,12,2957.08,9,2,0
TXN-53107,CUST-11093,2025-03-01,Europe,Mid-Market,Customer 360,12,1728.94,9,5,1
TXN-53108,CUST-10278,2024-01-10,North America,Mid-Market,Cybersecurity Core,24,2310.59,6,4,0
TXN-53109,CUST-10898,2024-04-25,Asia Pacific,Enterprise,Customer 360,12,3230.45,3,3,1
TXN-53110,CUST-10246,2025-05-07,North America,Small Business,Customer 360,24,401.65,8,3,1
TXN-53111,CUST-10169,2024-02-27,Asia Pacific,Small Business,Cybersecurity Core,24,551.21,1,1,1
TXN-53112,CUST-11093,2024-10-05,North America,Mid-Market,Customer 360,12,1167.72,8,1,1
TXN-53113,CUST-10734,2024-01-04,North America,Small Business,Customer 360,24,410.54,8,2,0
TXN-53114,CUST-10241,2024-01-25,North America,Small Business,Cloud Analytics Suite,12,609.09,7,2,0
TXN-53115,CUST-10386,2024-10-24,North America,Enterprise,Cybersecurity Core,12,4238.31,1,2,1
TXN-53116,CUST-10159,2024-05-03,Europe,Mid-Market,Customer 360,12,1762.6,1,1,0
TXN-53117,CUST-10726,2025-12-14,Asia Pacific,Small Business,ERP Connect,12,673.54,6,1,0
TXN-53118,CUST-10076,2024-04-03,North America,Mid-Market,Cybersecurity Core,12,1181.96,10,4,0
TXN-53119,CUST-11151,2024-03-21,North America,Small Business,Customer 360,36,554.16,7,1,0
TXN-53120,CUST-10882,2024-04-19,Asia Pacific,Enterprise,Cybersecurity Core,12,3744.97,8,4,1
TXN-53121,CUST-10859,2024-02-18,Asia Pacific,Small Business,ERP Connect,12,580.31,5,4,0
TXN-53122,CUST-10916,2024-11-04,Europe,Enterprise,Customer 360,36,3845.68,5,1,0
TXN-53123,CUST-10781,2025-10-12,North America,Mid-Market,ERP Connect,12,1753.32,3,3,1
TXN-53124,CUST-10562,2024-02-12,Asia Pacific,Mid-Market,Cybersecurity Core,12,1552.52,7,1,0
TXN-53125,CUST-10237,2024-12-27,North America,Small Business,Customer 360,12,754.2,5,3,0
TXN-53126,CUST-10377,2025-10-05,Asia Pacific,Small Business,Cybersecurity Core,24,503.87,9,5,0
TXN-53127,CUST-10644,2025-12-11,North America,Mid-Market,Cloud Analytics Suite,12,1957.91,6,3,0
TXN-53128,CUST-10058,2025-06-13,Europe,Small Business,Customer 360,12,693.98,4,1,1
TXN-53129,CUST-10592,2024-02-22,Asia Pacific,Enterprise,ERP Connect,12,4973.45,7,1,0
TXN-53130,CUST-10573,2025-05-16,Asia Pacific,Small Business,Cloud Analytics Suite,12,341.72,1,1,1
TXN-53131,CUST-10935,2025-12-13,Europe,Mid-Market,Customer 360,12,2127.5,7,5,0
TXN-53132,CUST-10565,2025-02-23,Latin America,Enterprise,ERP Connect,24,6307.94,5,1,1
TXN-53133,CUST-10889,2025-05-17,Europe,Mid-Market,Customer 360,12,2276.76,6,4,1
TXN-53134,CUST-10988,2025-02-04,Asia Pacific,Enterprise,Cloud Analytics Suite,24,5038.92,7,3,1
TXN-53135,CUST-11107,2025-07-15,North America,Small Business,Cloud Analytics Suite,36,523.22,7,1,0
TXN-53136,CUST-11124,2024-09-23,Europe,Mid-Market,Cybersecurity Core,12,1888.94,2,1,1
TXN-53137,CUST-10210,2025-01-03,Europe,Mid-Market,Customer 360,24,2880.95,2,2,0
TXN-53138,CUST-10907,2025-06-02,North America,Mid-Market,ERP Connect,12,1858.07,8,2,0
TXN-53139,CUST-10954,2025-03-22,North America,Mid-Market,ERP Connect,12,1380.29,8,2,0
TXN-53140,CUST-11025,2024-06-22,North America,Mid-Market,Customer 360,12,1537.96,7,4,1
TXN-53141,CUST-10065,2025-07-08,North America,Enterprise,Cloud Analytics Suite,12,3945.71,6,2,1
TXN-53142,CUST-10350,2024-08-07,North America,Small Business,ERP Connect,24,585.02,3,4,0
TXN-53143,CUST-10851,2025-07-14,North America,Mid-Market,Customer 360,36,1708.93,7,2,1
TXN-53144,CUST-10051,2024-05-17,Asia Pacific,Small Business,Customer 360,36,621.39,6,1,0
TXN-53145,CUST-11154,2025-08-06,Asia Pacific,Mid-Market,Customer 360,24,1688.59,10,2,0
TXN-53146,CUST-10162,2025-12-13,Europe,Mid-Market,Cloud Analytics Suite,36,1234.28,9,2,0
TXN-53147,CUST-10346,2024-05-18,Europe,Enterprise,Cloud Analytics Suite,36,3437.28,8,1,1
TXN-53148,CUST-10367,2025-12-21,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,2016.66,3,1,0
TXN-53149,CUST-10333,2024-01-18,North America,Enterprise,Customer 360,24,4485.71,10,2,0
TXN-53150,CUST-10513,2024-08-20,Asia Pacific,Enterprise,Cybersecurity Core,36,3608.82,10,6,0
TXN-53151,CUST-10921,2024-08-10,Asia Pacific,Mid-Market,ERP Connect,12,1946.75,8,1,0
TXN-53152,CUST-10584,2024-07-17,North America,Mid-Market,Cloud Analytics Suite,12,2360.92,6,2,1
TXN-53153,CUST-10812,2024-06-11,North America,Mid-Market,Cybersecurity Core,24,1752.77,6,4,0
TXN-53154,CUST-10995,2025-12-23,Europe,Mid-Market,Customer 360,24,1448.68,6,3,0
TXN-53155,CUST-10871,2025-03-03,Europe,Mid-Market,Cloud Analytics Suite,24,2045.92,8,4,0
TXN-53156,CUST-10911,2024-08-24,Europe,Small Business,ERP Connect,12,629.27,6,3,0
TXN-53157,CUST-11024,2025-01-22,Asia Pacific,Small Business,ERP Connect,36,715.14,7,4,0
TXN-53158,CUST-10668,2024-08-16,North America,Mid-Market,Customer 360,24,1910.05,6,4,1
TXN-53159,CUST-10442,2024-09-11,North America,Small Business,Cloud Analytics Suite,24,513.7,6,3,0
TXN-53160,CUST-10410,2025-02-19,North America,Mid-Market,Cybersecurity Core,24,1076.61,3,2,0
TXN-53161,CUST-10170,2024-11-11,North America,Mid-Market,Cybersecurity Core,12,1806.99,9,1,0
TXN-53162,CUST-10115,2025-08-21,Europe,Mid-Market,Cloud Analytics Suite,12,1762.43,2,2,1
TXN-53163,CUST-10087,2024-01-21,Asia Pacific,Mid-Market,ERP Connect,24,2137.43,7,3,1
TXN-53164,CUST-10370,2024-06-12,Europe,Mid-Market,ERP Connect,24,1905.86,6,5,1
TXN-53165,CUST-11191,2024-06-26,Europe,Mid-Market,Cloud Analytics Suite,12,1366.61,2,6,1
TXN-53166,CUST-10731,2024-12-21,North America,Small Business,ERP Connect,24,471.86,10,4,0
TXN-53167,CUST-10364,2025-07-11,North America,Mid-Market,Cloud Analytics Suite,12,873.8,7,4,0
TXN-53168,CUST-10756,2025-06-14,Latin America,Small Business,Cloud Analytics Suite,36,592.32,9,1,0
TXN-53169,CUST-10729,2025-03-19,Europe,Mid-Market,Cybersecurity Core,24,1897.57,7,2,1
TXN-53170,CUST-10794,2024-06-12,Europe,Enterprise,Customer 360,12,5872.28,7,2,0
TXN-53171,CUST-10657,2025-03-14,Asia Pacific,Small Business,Cloud Analytics Suite,12,548.83,8,1,0
TXN-53172,CUST-11012,2025-02-14,North America,Mid-Market,Cybersecurity Core,12,1817.98,3,2,1
TXN-53173,CUST-10887,2024-03-06,North America,Mid-Market,Cybersecurity Core,12,1588.23,2,6,0
TXN-53174,CUST-10356,2025-06-26,Europe,Mid-Market,ERP Connect,12,1196.71,1,1,1
TXN-53175,CUST-10255,2024-12-13,Latin America,Enterprise,Customer 360,12,6738.94,3,4,0
TXN-53176,CUST-10800,2024-08-22,Europe,Mid-Market,Cybersecurity Core,36,1840.57,7,4,0
TXN-53177,CUST-10505,2025-09-02,Asia Pacific,Small Business,ERP Connect,12,705.71,6,3,1
TXN-53178,CUST-10432,2024-11-26,Europe,Enterprise,Customer 360,24,4166.49,4,6,0
TXN-53179,CUST-11024,2025-04-13,Asia Pacific,Small Business,Cloud Analytics Suite,24,517.55,7,6,0
TXN-53180,CUST-10202,2025-03-24,North America,Small Business,ERP Connect,24,501.67,7,5,0
TXN-53181,CUST-10994,2025-05-11,Europe,Mid-Market,Cloud Analytics Suite,36,1585.93,7,2,0
TXN-53182,CUST-10724,2024-03-12,Asia Pacific,Enterprise,Cybersecurity Core,12,3791.46,5,6,0
